SORT_COLUMN	SORT_ALPHA	GUEST_NAME	PROFILE_ID	FULL_ADDRESS	IS_TOTAL_YN	IATA_COMP_NO	POTENTIAL_ROOM_REVENUE	POTENTIAL_ROOM_NIGHTS	NO_OF_PROFILES	CF_CORPID_POTENTIAL	C_YEAR	MONTH_SORT	P_MONTH	C_MONTH	C_MONTH_YY	CS_ROOM_NIGHTS_Y	CS_IND_ROOM_NIGHTS_Y	CS_BLK_ROOM_NIGHTS_Y	CS_RESERVATION_NIGHTS_Y	CF_ADR_Y	CF_IND_ADR_Y	CF_BLK_ADR_Y	CS_ROOM_REVENUE_Y	CS_FOOD_REVENUE_Y	CS_OTHER_REVENUE_Y	CS_TOTAL_REVENUE_Y	CS_IND_ROOM_REVENUE_Y	CS_BLK_ROOM_REVENUE_Y	CS_NON_REVENUE_Y	CS_PERSONS_Y	CS_ADULTS_Y	CS_CHILDREN_Y	CS_CHILDREN1_Y	CS_CHILDREN2_Y	CS_CHILDREN3_Y	CS_CHILDREN4_Y	CS_CHILDREN5_Y	CS_ARRIVALS_Y	CF_ROOM_REVENUE_PP_Y	CF_FOOD_REVENUE_PP_Y	CF_OTHER_REVENUE_PP_Y	CF_TOTAL_REVENUE_PP_Y	CF_NON_REVENUE_PP_Y	CS_CANCELS_Y	CS_CANCELLED_RESERVATIONS_Y	CS_NO_SHOWS_Y	CS_NOSHOW_RESERVATIONS_Y	CS_DAY_USE_Y	CS_PICKED_UP_Y	CS_DAY_USE_RESERVATIONS_Y	CS_RESERVATION_ARRIVALS_Y	ROOMS	ROOM	FOOD	OTHER	TOTAL_REVENUE	NON_REVENUE	PERSONS	ADULTS	CHILDREN	CHILDREN1	CHILDREN2	CHILDREN3	CHILDREN4	CHILDREN5	ARRIVALS	CANCELS	NO_SHOWS	DAY_USE	RESERVATION_NIGHTS	CANCELLED_RESERVATIONS	NO_SHOW_RESERVATIONS	DAY_USE_RESERVATIONS	RESERVATION_ARRIVALS	P_ROOM	P_FOOD	P_OTHER	PROF_TOTAL_REVENUE	PROF_NON_REVENUE	PROF_NIGHTS1	IND_ROOM_NIGHTS	IND_ROOM_REVENUE	BLK_ROOM_NIGHTS	BLK_ROOM_REVENUE	ROOM_REV_ORDER	FOOD_REV_RANK	OTHER_REV_RANK	TOTAL_REV_RANK	NON_REV_RANK1	NON_REV_RANK	ARRIVALS_RANK	CF_ADR	CF_IND_ADR	CF_BLK_ADR	CF_ROOM_REVENUE_PP	CF_FOOD_REVENUE_PP	CF_OTHER_REVENUE_PP	CF_TOTAL_REVENUE_PP	CF_NON_REVENUE_PP
0	12580 BJ XUN QI LIAN CHENG SHANGWU	12580 BJ Xun Qi Lian Cheng ShangWu	112678	A No3 Hao Li Building  No18 Long Qing Stree Beijing NMZ 100000	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	11	01-NOV-10	Nov	Nov 10	25	25	0	37	1006.8664	1006.8664	0	25171.66	5544.9	3914.79	34631.35	25171.66	0	3473.25	39	39	0	0	0	0	0	0	25	645.4271794871794871794871794871794872	142.1769230769230769230769230769230769	100.3792307692307692307692307692307692	887.9833333333333333333333333333333333	89.05769230769230769230769230769230769	15	16	7	7	2	0	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0	0	25171.66	5544.9	3914.79	34631.35	3473.25	25	0	0	0	0	94	219	123	160	105	98	78	0	0	0	0	0	0	0	0
0	12580 BJ XUN QI LIAN CHENG SHANGWU	12580 BJ Xun Qi Lian Cheng ShangWu	112678	A No3 Hao Li Building  No18 Long Qing Stree Beijing NMZ 100000	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	12	01-DEC-10	Dec	Dec 10	25	25	0	37	1006.8664	1006.8664	0	25171.66	5544.9	3914.79	34631.35	25171.66	0	3473.25	39	39	0	0	0	0	0	0	25	645.4271794871794871794871794871794872	142.1769230769230769230769230769230769	100.3792307692307692307692307692307692	887.9833333333333333333333333333333333	89.05769230769230769230769230769230769	15	16	7	7	2	0	3	37	1	693.91	147.2	104.09	945.2	0	1	1	0	0	0	0	0	0	1	3	0	0	1	3	0	0	1	25171.66	5544.9	3914.79	34631.35	3473.25	25	1	693.91	0	0	94	219	123	160	105	98	78	693.91	693.91	0	693.91	147.2	104.09	945.2	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	1	01-JAN-10	Jan	Jan 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	2	01-FEB-10	Feb	Feb 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	3	01-MAR-10	Mar	Mar 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	4	01-APR-10	Apr	Apr 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	5	01-MAY-10	May	May 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	6	01-JUN-10	Jun	Jun 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	7	01-JUL-10	Jul	Jul 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
0	26 IMPORT AND EXPORT CO LTD	26 Import and export co ltd	1282430	01 02 d DNo5Xinghan Street   Suzhou TSN 	N				486	   Potential Room Revenue:    Potential Room Nights:  	2010	8	01-AUG-10	Aug	Aug 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	363	366	416	282	123	102	0	0	0	0	0	0	0	0
