SORT_COLUMN	SORT_ALPHA	GUEST_NAME	PROFILE_ID	FULL_ADDRESS	IS_TOTAL_YN	IATA_COMP_NO	POTENTIAL_ROOM_REVENUE	POTENTIAL_ROOM_NIGHTS	NO_OF_PROFILES	CF_CORPID_POTENTIAL	C_YEAR	MONTH_SORT	P_MONTH	C_MONTH	C_MONTH_YY	CS_ROOM_NIGHTS_Y	CS_IND_ROOM_NIGHTS_Y	CS_BLK_ROOM_NIGHTS_Y	CS_RESERVATION_NIGHTS_Y	CF_ADR_Y	CF_IND_ADR_Y	CF_BLK_ADR_Y	CS_ROOM_REVENUE_Y	CS_FOOD_REVENUE_Y	CS_OTHER_REVENUE_Y	CS_TOTAL_REVENUE_Y	CS_IND_ROOM_REVENUE_Y	CS_BLK_ROOM_REVENUE_Y	CS_NON_REVENUE_Y	CS_PERSONS_Y	CS_ADULTS_Y	CS_CHILDREN_Y	CS_CHILDREN1_Y	CS_CHILDREN2_Y	CS_CHILDREN3_Y	CS_CHILDREN4_Y	CS_CHILDREN5_Y	CS_ARRIVALS_Y	CF_ROOM_REVENUE_PP_Y	CF_FOOD_REVENUE_PP_Y	CF_OTHER_REVENUE_PP_Y	CF_TOTAL_REVENUE_PP_Y	CF_NON_REVENUE_PP_Y	CS_CANCELS_Y	CS_CANCELLED_RESERVATIONS_Y	CS_NO_SHOWS_Y	CS_NOSHOW_RESERVATIONS_Y	CS_DAY_USE_Y	CS_PICKED_UP_Y	CS_DAY_USE_RESERVATIONS_Y	CS_RESERVATION_ARRIVALS_Y	ROOMS	ROOM	FOOD	OTHER	TOTAL_REVENUE	NON_REVENUE	PERSONS	ADULTS	CHILDREN	CHILDREN1	CHILDREN2	CHILDREN3	CHILDREN4	CHILDREN5	ARRIVALS	CANCELS	NO_SHOWS	DAY_USE	RESERVATION_NIGHTS	CANCELLED_RESERVATIONS	NO_SHOW_RESERVATIONS	DAY_USE_RESERVATIONS	RESERVATION_ARRIVALS	P_ROOM	P_FOOD	P_OTHER	PROF_TOTAL_REVENUE	PROF_NON_REVENUE	PROF_NIGHTS1	IND_ROOM_NIGHTS	IND_ROOM_REVENUE	BLK_ROOM_NIGHTS	BLK_ROOM_REVENUE	ROOM_REV_ORDER	FOOD_REV_RANK	OTHER_REV_RANK	TOTAL_REV_RANK	NON_REV_RANK1	NON_REV_RANK	ARRIVALS_RANK	CF_ADR	CF_IND_ADR	CF_BLK_ADR	CF_ROOM_REVENUE_PP	CF_FOOD_REVENUE_PP	CF_OTHER_REVENUE_PP	CF_TOTAL_REVENUE_PP	CF_NON_REVENUE_PP
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	2	01-FEB-20	Feb	Feb 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	3	01-MAR-20	Mar	Mar 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	4	01-APR-20	Apr	Apr 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	5	01-MAY-20	May	May 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	6	01-JUN-20	Jun	Jun 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	7	01-JUL-20	Jul	Jul 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	8	01-AUG-20	Aug	Aug 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	2020 SOCIALE EVENTS	2020 Sociale Events	9821403	     	N				546	   Potential Room Revenue:    Potential Room Nights:  	2020	9	01-SEP-20	Sep	Sep 20	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	9600	0	0	0	0	0	0	402	79	379	172	406	94	68	0	0	0	0	0	0	0	0
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	1	01-JAN-20	Jan	Jan 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	14	5644.38	1937.24	697.91	8279.53	496.8	18	18	0	0	0	0	0	0	5	1	0	0	14	1	0	0	5	17124.6	3736.86	2000.13	22861.59	1258.04	43	14	5644.38	0	0	73	113	76	101	93	53	46	403.17	403.17	0	313.5766666666666666666666666666666667	107.6244444444444444444444444444444444	38.77277777777777777777777777777777778	459.9738888888888888888888888888888889	27.6
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	2	01-FEB-20	Feb	Feb 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17124.6	3736.86	2000.13	22861.59	1258.04	43	0	0	0	0	73	113	76	101	93	53	46	0	0	0	0	0	0	0	0
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	3	01-MAR-20	Mar	Mar 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17124.6	3736.86	2000.13	22861.59	1258.04	43	0	0	0	0	73	113	76	101	93	53	46	0	0	0	0	0	0	0	0
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	4	01-APR-20	Apr	Apr 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17124.6	3736.86	2000.13	22861.59	1258.04	43	0	0	0	0	73	113	76	101	93	53	46	0	0	0	0	0	0	0	0
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	5	01-MAY-20	May	May 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	2	937.98	53.18	99.12	1090.28	65.42	2	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	17124.6	3736.86	2000.13	22861.59	1258.04	43	2	937.98	0	0	73	113	76	101	93	53	46	468.99	468.99	0	468.99	26.59	49.56	545.14	32.71
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	6	01-JUN-20	Jun	Jun 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17124.6	3736.86	2000.13	22861.59	1258.04	43	0	0	0	0	73	113	76	101	93	53	46	0	0	0	0	0	0	0	0
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	7	01-JUL-20	Jul	Jul 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	7	2728.81	396.76	310.1	3435.67	180.11	7	7	0	0	0	0	0	0	4	0	0	0	7	0	0	0	4	17124.6	3736.86	2000.13	22861.59	1258.04	43	7	2728.81	0	0	73	113	76	101	93	53	46	389.83	389.83	0	389.83	56.68	44.3	490.81	25.73
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	8	01-AUG-20	Aug	Aug 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	4	1576.15	283.4	184.2	2043.75	104.03	5	5	0	0	0	0	0	0	2	0	0	0	5	0	0	0	3	17124.6	3736.86	2000.13	22861.59	1258.04	43	4	1576.15	0	0	73	113	76	101	93	53	46	394.0375	394.0375	0	315.23	56.68	36.84	408.75	20.806
0	3M CHINA CO LTD	3M China Co Ltd	2590928	3m Center   St Paul Minne  551441000	N	Corporate ID: 000101672			546	Corporate ID: 000101672   Potential Room Revenue:    Potential Room Nights:  	2020	9	01-SEP-20	Sep	Sep 20	43	43	0	44	398.2465116279069767441860465116279070	398.2465116279069767441860465116279070	0	17124.6	3736.86	2000.13	22861.59	17124.6	0	1258.04	48	48	0	0	0	0	0	0	22	356.7625	77.85125	41.669375	476.283125	26.20916666666666666666666666666666667	2	2	0	0	0	0	0	23	16	6237.28	1066.28	708.8	8012.36	411.68	16	16	0	0	0	0	0	0	9	1	0	0	16	1	0	0	9	17124.6	3736.86	2000.13	22861.59	1258.04	43	16	6237.28	0	0	73	113	76	101	93	53	46	389.83	389.83	0	389.83	66.6425	44.3	500.7725	25.73
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	1	01-JAN-20	Jan	Jan 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	2	01-FEB-20	Feb	Feb 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	3	01-MAR-20	Mar	Mar 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	4	01-APR-20	Apr	Apr 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	5	01-MAY-20	May	May 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	6	01-JUN-20	Jun	Jun 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	7	01-JUL-20	Jul	Jul 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	4	1905.68	318.52	211.84	2436.04	125.77	4	4	0	0	0	0	0	0	3	0	0	0	4	0	0	0	3	1905.68	318.52	211.84	2436.04	125.77	4	4	1905.68	0	0	276	259	275	303	292	90	65	476.42	476.42	0	476.42	79.63	52.96	609.01	31.4425
0	8357 RESEARCH INSTITUTE KEYANCHU	8357 Research Institute keyanchu	3517183	513 Hangtian Road   Yantai Unk  264003	N	Corporate ID: 958426794			546	Corporate ID: 958426794   Potential Room Revenue:    Potential Room Nights:  	2020	8	01-AUG-20	Aug	Aug 20	4	4	0	4	476.42	476.42	0	1905.68	318.52	211.84	2436.04	1905.68	0	125.77	4	4	0	0	0	0	0	0	3	476.42	79.63	52.96	609.01	31.4425	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1905.68	318.52	211.84	2436.04	125.77	4	0	0	0	0	276	259	275	303	292	90	65	0	0	0	0	0	0	0	0
